Organized_Survey_Data
rowIndex;columnIndex;QID;Code;L/N;Carbon;Cost;Airport;Choice;flight_arrangment;flight_arrangment_other;preferred_airport;transportation_SMF;transportation_SMF_other;transportation_SFO;transportation_SFO_other;current_position_UCD;number_flights_business_past_year;number_flights_vacation_past_year;age;interest_in_carbon_emissions_info;affect_of_showing_carbon_emissions
54;56;Q70;N_3638_1229_SMF;non-stop;3638;1229;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;58;Q72;L_4331_761_SMF;layover;4331;761;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;58;Q72;L_4167_948_SFO;layover;4167;948;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;71;Q85;L_4002_1135_SMF;layover;4002;1135;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;71;Q85;L_4331_948_SMF;layover;4331;948;SMF;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;75;Q91;L_4331_948_SFO;layover;4331;948;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;75;Q91;L_4167_1322_SFO;layover;4167;1322;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;89;Q105;L_4167_1322_SMF;layover;4167;1322;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;89;Q105;L_3837_1135_SFO;layover;3837;1135;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;96;Q112;L_3837_1322_SFO;layover;3837;1322;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;96;Q112;N_3638_1603_SFO;non-stop;3638;1603;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
55;3;Q380;L_2229_556_SMF;layover;2229;556;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;3;Q380;L_1821_502_SFO;layover;1821;502;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;14;Q256;L_1821_556_SFO;layover;1821;556;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;14;Q256;N_1645_529_SMF;non-stop;1645;529;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;20;Q230;L_2025_392_SMF;layover;2025;392;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;20;Q230;L_1821_556_SMF;layover;1821;556;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;30;Q43;L_1821_556_SFO;layover;1821;556;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;30;Q43;L_2229_447_SFO;layover;2229;447;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;36;Q49;L_2433_447_SMF;layover;2433;447;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;36;Q49;L_2025_392_SFO;layover;2025;392;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;53;Q67;L_4167_1322_SMF;layover;4167;1322;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;53;Q67;N_3638_1416_SFO;non-stop;3638;1416;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;65;Q79;L_3837_1135_SMF;layover;3837;1135;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;65;Q79;L_4167_1322_SFO;layover;4167;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;70;Q84;L_4002_761_SMF;layover;4002;761;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;70;Q84;L_3837_1322_SMF;layover;3837;1322;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;80;Q96;L_3837_1322_SFO;layover;3837;1322;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;80;Q96;L_4167_948_SFO;layover;4167;948;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;84;Q100;L_3837_1322_SMF;layover;3837;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;84;Q100;L_4167_948_SFO;layover;4167;948;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;97;Q113;L_3837_1135_SMF;layover;3837;1135;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
55;97;Q113;N_3638_1416_SMF;non-stop;3638;1416;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle;;Private vehicle;;Faculty;3;3;50;Yes;
56;5;Q382;L_2025_502_SMF;layover;2025;502;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;5;Q382;L_2433_392_SFO;layover;2433;392;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;15;Q257;L_1821_502_SMF;layover;1821;502;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;15;Q257;N_1645_474_SFO;non-stop;1645;474;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;17;Q227;L_2433_447_SMF;layover;2433;447;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;17;Q227;L_2229_556_SMF;layover;2229;556;SMF;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;36;Q49;L_2433_447_SMF;layover;2433;447;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;36;Q49;L_2025_392_SFO;layover;2025;392;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;40;Q54;L_2433_392_SFO;layover;2433;392;SFO;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;40;Q54;N_1645_638_SFO;non-stop;1645;638;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;50;Q64;L_4331_761_SFO;layover;4331;761;SFO;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;50;Q64;N_3638_1603_SMF;non-stop;3638;1603;SMF;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;62;Q76;L_4002_761_SMF;layover;4002;761;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;62;Q76;L_4331_948_SFO;layover;4331;948;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;72;Q86;L_3837_1322_SMF;layover;3837;1322;SMF;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;72;Q86;L_4167_948_SMF;layover;4167;948;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;77;Q93;L_4167_1322_SFO;layover;4167;1322;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;77;Q93;L_4331_761_SFO;layover;4331;761;SFO;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;87;Q103;L_4331_761_SMF;layover;4331;761;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;87;Q103;L_4002_1135_SFO;layover;4002;1135;SFO;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;91;Q107;L_4331_948_SMF;layover;4331;948;SMF;0;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
56;91;Q107;N_3638_1042_SMF;non-stop;3638;1042;SMF;1;Other (please specify):;direct airline website (Southwest if possible);Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft,Bus;;Drive or be driven to BART;;Grad student;1;;23;Yes;It would provide another element for consideration beyond time and location.
57;3;Q380;L_2229_556_SMF;layover;2229;556;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;3;Q380;L_1821_502_SFO;layover;1821;502;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;9;Q251;L_2433_447_SMF;layover;2433;447;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;9;Q251;N_1645_474_SFO;non-stop;1645;474;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;17;Q227;L_2433_447_SMF;layover;2433;447;SMF;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;17;Q227;L_2229_556_SMF;layover;2229;556;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;27;Q40;L_2229_556_SFO;layover;2229;556;SFO;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;27;Q40;L_2433_392_SFO;layover;2433;392;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;42;Q56;L_2229_447_SFO;layover;2229;447;SFO;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;42;Q56;N_1645_529_SFO;non-stop;1645;529;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;49;Q63;N_1645_638_SFO;non-stop;1645;638;SFO;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;49;Q63;N_1645_538_SFO;non-stop;1645;538;SMF;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;57;Q71;L_3837_1135_SMF;layover;3837;1135;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;57;Q71;N_3638_1042_SFO;non-stop;3638;1042;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;61;Q75;L_4167_1322_SMF;layover;4167;1322;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;61;Q75;L_3837_1135_SFO;layover;3837;1135;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;66;Q80;L_4331_761_SMF;layover;4331;761;SMF;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;66;Q80;L_3837_1135_SMF;layover;3837;1135;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;74;Q90;L_4331_761_SFO;layover;4331;761;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;74;Q90;L_3837_1135_SFO;layover;3837;1135;SFO;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;83;Q99;L_4002_1135_SMF;layover;4002;1135;SMF;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;83;Q99;L_4331_948_SFO;layover;4331;948;SFO;1;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
57;92;Q108;L_4167_948_SFO;layover;4167;948;SFO;0;Google Flights;;Sacramento (SMF);Private vehicle;;Drive or be driven to BART;;Post-doc;0;2;33;Yes;"I would be willing to pay a bit more for ""greener"" flights"
